id,name,full_name,private,owner_login,owner_type,html_url,description,fork,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,forks_count,open_issues_count,default_branch,topics,visibility,license
108252892,proxyee-down,proxyee-down-org/proxyee-down,False,proxyee-down-org,Organization,https://github.com/proxyee-down-org/proxyee-down,http下载工具，基于http代理，支持多连接分块下载,False,2017-10-25T10:07:27Z,2025-10-24T04:37:17Z,2024-07-16T09:22:28Z,,26864,24855,24855,Java,4398,214,master,,public,apache-2.0
5070389,EventBus,greenrobot/EventBus,False,greenrobot,User,https://github.com/greenrobot/EventBus,"Event bus for Android and Java that simplifies communication between Activities, Fragments, Threads, Services, etc. Less code, better quality.",False,2012-07-16T16:55:40Z,2025-10-29T07:47:04Z,2024-02-21T18:18:34Z,http://greenrobot.org/eventbus/,1742,24764,24764,Java,4668,146,master,,public,apache-2.0
20773773,bazel,bazelbuild/bazel,False,bazelbuild,Organization,https://github.com/bazelbuild/bazel,"a fast, scalable, multi-language and extensible build system",False,2014-06-12T16:00:38Z,2025-10-29T15:17:00Z,2025-10-29T15:16:48Z,https://bazel.build,985836,24673,24673,Java,4323,1814,master,"bazel,build,build-system,correct,fast,multi-language,scalable,test",public,apache-2.0
1103607,jenkins,jenkinsci/jenkins,False,jenkinsci,Organization,https://github.com/jenkinsci/jenkins,Jenkins automation server,False,2010-11-22T21:21:23Z,2025-10-29T15:12:13Z,2025-10-28T21:56:25Z,https://www.jenkins.io,168438,24591,24591,Java,9170,95,master,"cicd,continuous-delivery,continuous-deployment,continuous-integration,devops,groovy,hacktoberfest,java,jenkins,pipelines-as-code",public,mit
45721011,skywalking,apache/skywalking,False,apache,Organization,https://github.com/apache/skywalking,"APM, Application Performance Monitoring System",False,2015-11-07T03:30:36Z,2025-10-29T11:56:30Z,2025-10-29T11:56:25Z,https://skywalking.apache.org/,173663,24569,24569,Java,6626,66,master,"apm,dapper,distributed-tracing,ebpf,logging,metrics,observability,open-telemetry,prometheus,service-mesh,skywalking,telegraf,web-performance,zabbix",public,apache-2.0
656227652,Chat2DB,CodePhiliaX/Chat2DB,False,CodePhiliaX,Organization,https://github.com/CodePhiliaX/Chat2DB,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",False,2023-06-20T14:05:26Z,2025-10-29T12:36:01Z,2025-09-12T03:58:17Z,https://chat2db.ai,18843,24542,24542,Java,2664,501,main,"ai,bi,chatgpt,clickhouse,clickhouse-client,database,datagrip,db2,dbeaver,gpt,hive,mysql,navicat,oracle,postgresql,redis,redis-client,sqlserver,text2sql",public,apache-2.0
5373551,libgdx,libgdx/libgdx,False,libgdx,Organization,https://github.com/libgdx/libgdx,Desktop/Android/HTML5/iOS Java game development framework,False,2012-08-10T19:34:38Z,2025-10-29T10:31:49Z,2025-10-24T17:07:21Z,http://www.libgdx.com/,1106577,24459,24459,Java,6519,320,master,"2d,3d,android,cross-platform,framework,game,game-development,game-engine,gamedev,html5,ios,java,libgdx,linux,macosx,windows",public,apache-2.0
6766558,Hystrix,Netflix/Hystrix,False,Netflix,Organization,https://github.com/Netflix/Hystrix,"Hystrix is a latency and fault tolerance library designed to isolate points of access to remote systems, services and 3rd party libraries, stop cascading failure and enable resilience in complex distributed systems where failure is inevitable.",False,2012-11-19T20:14:46Z,2025-10-27T19:56:35Z,2023-10-17T13:04:47Z,,9799,24424,24424,Java,4713,410,master,,public,
32538871,gson,google/gson,False,google,Organization,https://github.com/google/gson,A Java serialization/deserialization library to convert Java Objects into JSON and back,False,2015-03-19T18:21:20Z,2025-10-29T13:52:08Z,2025-10-26T17:57:38Z,,13739,24188,24188,Java,4357,325,main,,public,apache-2.0
15823460,redisson,redisson/redisson,False,redisson,Organization,https://github.com/redisson/redisson,"Redisson - Valkey & Redis Java client. Real-Time Data Platform. Sync/Async/RxJava/Reactive API. Over 50 Valkey and Redis based Java objects and services: Set, Multimap, SortedSet, Map, List, Queue, Deque, Semaphore, Lock, AtomicLong, Map Reduce, Bloom filter, Spring, Tomcat, Scheduler, JCache API, Hibernate, RPC, local cache..",False,2014-01-11T14:06:25Z,2025-10-29T13:42:25Z,2025-10-29T07:50:12Z,https://redisson.pro,31977,24094,24094,Java,5484,324,master,"cache,distributed,distributed-locks,executor,hibernate,java,json,lock,map,micronaut,quarkus,queue,redis,redis-client,scheduler,session,spring,tomcat,valkey,valkey-client",public,apache-2.0
3766706,Apktool,iBotPeaches/Apktool,False,iBotPeaches,User,https://github.com/iBotPeaches/Apktool,A tool for reverse engineering Android apk files,False,2012-03-19T17:46:53Z,2025-10-29T14:30:28Z,2025-10-29T09:49:30Z,https://apktool.org,332959,23242,23242,Java,3839,87,main,"9patch,android,apk,apktool,arsc,reverse-engineering",public,apache-2.0
217943361,source-code-hunter,doocs/source-code-hunter,False,doocs,Organization,https://github.com/doocs/source-code-hunter,😱 从源码层面，剖析挖掘互联网行业主流技术的底层实现原理，为广大开发者 “提升技术深度” 提供便利。目前开放 Spring 全家桶，Mybatis、Netty、Dubbo 框架，及 Redis、Tomcat 中间件等,False,2019-10-28T01:35:10Z,2025-10-29T08:22:44Z,2025-10-21T23:56:11Z,https://schunter.doocs.org,103754,23013,23013,Java,4235,8,main,"dubbo,mybatis,netty,redis,sourcecode-analysis,spring",public,cc-by-sa-4.0
128018428,Sentinel,alibaba/Sentinel,False,alibaba,Organization,https://github.com/alibaba/Sentinel,"A powerful flow control component enabling reliability, resilience and monitoring for microservices. (面向云原生微服务的高可用流控防护组件)",False,2018-04-04T06:37:33Z,2025-10-29T10:28:38Z,2025-10-28T10:54:51Z,https://sentinelguard.io/,8495,22967,22967,Java,8140,829,1.8,"alibaba,circuit-breaker,cloud-native,java,microservice,microservices,rate-limiting,reliability,resiliency",public,apache-2.0
6834703,FizzBuzzEnterpriseEdition,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,False,EnterpriseQualityCoding,Organization,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,FizzBuzz Enterprise Edition is a no-nonsense implementation of FizzBuzz made by serious businessmen for serious business purposes.,False,2012-11-24T00:14:41Z,2025-10-28T22:22:32Z,2024-07-15T08:04:08Z,,340,22934,22934,Java,782,538,uinverse,,public,
204164353,kestra,kestra-io/kestra,False,kestra-io,Organization,https://github.com/kestra-io/kestra,"Orchestrate everything - from scripts to data, infra, AI, and business - as code, with UI and AI Copilot. Simple. Fast. Scalable.",False,2019-08-24T13:56:15Z,2025-10-29T14:59:27Z,2025-10-29T15:17:48Z,https://kestra.io,78603,22752,22752,Java,2211,499,develop,"automation,data-orchestration,devops,hacktoberfest,high-availability,infrastructure-as-code,java,low-code,lowcode,orchestration,pipeline,pipeline-as-code,workflow",public,apache-2.0
335164964,dataease,dataease/dataease,False,dataease,Organization,https://github.com/dataease/dataease,🔥 人人可用的开源 BI 工具，数据可视化神器。An open-source BI tool alternative to Tableau.,False,2021-02-02T04:10:21Z,2025-10-29T10:05:47Z,2025-10-29T12:59:52Z,https://dataease.cn/,317713,22193,22193,Java,3843,90,dev-v2,"apache-doris,business-intelligence,data-analysis,data-visualization,echarts,kettle,superset,tableau",public,gpl-3.0
75164823,rocketmq,apache/rocketmq,False,apache,Organization,https://github.com/apache/rocketmq,"Apache RocketMQ is a cloud native messaging and streaming platform, making it simple to build event-driven applications.",False,2016-11-30T08:00:08Z,2025-10-29T15:08:28Z,2025-10-28T12:25:08Z,https://rocketmq.apache.org/,44542,22182,22182,Java,11965,304,develop,"cloud-native,eventing,hacktoberfest,java,messaging,rocketmq,streaming",public,apache-2.0
149121954,jdk,openjdk/jdk,False,openjdk,Organization,https://github.com/openjdk/jdk,JDK main-line development https://openjdk.org/projects/jdk,False,2018-09-17T12:29:20Z,2025-10-29T15:00:30Z,2025-10-29T15:19:37Z,,1382221,21944,21944,Java,6132,398,master,"java,jvm,openjdk",public,gpl-2.0
320785435,LSPosed,LSPosed/LSPosed,False,LSPosed,Organization,https://github.com/LSPosed/LSPosed,LSPosed Framework,False,2020-12-12T08:39:37Z,2025-10-29T15:12:02Z,2025-03-04T21:28:36Z,https://lsposed.org,21605,21900,21900,Java,3883,5,master,"android,xposed",public,gpl-3.0
20818126,ExoPlayer,google/ExoPlayer,False,google,Organization,https://github.com/google/ExoPlayer,This project is deprecated and stale. The latest ExoPlayer code is available in https://github.com/androidx/media,False,2014-06-13T21:19:18Z,2025-10-29T11:01:13Z,2024-08-07T18:54:48Z,https://developer.android.com/media/media3/exoplayer,484242,21883,21883,Java,6041,638,release-v2,,public,apache-2.0
161757837,eladmin,elunez/eladmin,False,elunez,User,https://github.com/elunez/eladmin,eladmin jpa 版本：项目基于 Spring Boot 2.7.18、 Jpa、 Spring Security、Redis、Vue的前后端分离的后台管理系统，项目采用分模块开发方式， 权限控制采用 RBAC，支持数据字典与数据权限管理，支持一键生成前后端代码，支持动态路由,False,2018-12-14T08:54:24Z,2025-10-28T06:37:55Z,2025-07-03T06:38:35Z,https://eladmin.vip/demo,7461,21819,21819,Java,7392,6,master,"admin,eladmin,element-ui,jpa,jwt,redis,spring-boot,spring-security,swagger2,vue",public,apache-2.0
49662222,graal,oracle/graal,False,oracle,Organization,https://github.com/oracle/graal,"GraalVM compiles applications into native executables that start instantly, scale fast, and use fewer compute resources 🚀",False,2016-01-14T17:11:35Z,2025-10-29T14:21:40Z,2025-10-29T14:45:55Z,https://www.graalvm.org,468440,21277,21277,Java,1758,796,master,"aot,compiler,graalvm,java",public,other
73614722,GSYVideoPlayer,CarGuo/GSYVideoPlayer,False,CarGuo,User,https://github.com/CarGuo/GSYVideoPlayer,"视频播放器（IJKplayer、ExoPlayer、MediaPlayer），HTTPS，16k page size，支持弹幕，外挂字幕，支持滤镜、水印、gif截图，片头广告、中间广告，多个同时播放，支持基本的拖动，声音、亮度调节，支持边播边缓存，支持视频自带rotation的旋转（90,270之类），重力旋转与手动旋转的同步支持，支持列表播放 ，列表全屏动画，视频加载速度，列表小窗口支持拖动，动画效果，调整比例，多分辨率切换，支持切换播放器，进度条小窗口预览，列表切换详情页面无缝播放，rtsp、concat、mpeg。 ",False,2016-11-13T12:34:31Z,2025-10-29T06:19:02Z,2025-10-22T07:19:47Z,https://juejin.cn/user/817692379985752/posts,338414,21201,21201,Java,4304,15,master,"16k,android,exoplayer,ffmpeg,gsy,ijkplayer,player,ssl,video,videocache",public,apache-2.0
391055597,DSA-Bootcamp-Java,kunal-kushwaha/DSA-Bootcamp-Java,False,kunal-kushwaha,User,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,"This repository consists of the code samples, assignments, and notes for the Java data structures & algorithms + interview preparation bootcamp of WeMakeDevs.",False,2021-07-30T12:23:25Z,2025-10-29T14:06:27Z,2024-08-18T08:21:57Z,https://www.youtube.com/playlist?list=PL9gnSGHSqcnr_DxHsP7AW9ftq0AtAyYqJ,101640,20996,20996,Java,12720,618,main,"algorithms,competitive-programming,data-structures,faang-interview,faang-preparation,faang-questions,google-interview,interview-preparation,java,leetcode,leetcode-java,leetcode-solutions,math",public,
13404515,HikariCP,brettwooldridge/HikariCP,False,brettwooldridge,User,https://github.com/brettwooldridge/HikariCP,"光 HikariCP・A solid, high-performance, JDBC connection pool at last.",False,2013-10-08T05:43:03Z,2025-10-29T14:20:21Z,2025-09-12T18:29:08Z,,5027,20801,20801,Java,3001,509,dev,"connection-pool,high-performance,java,jdbc",public,apache-2.0
49876476,shardingsphere,apache/shardingsphere,False,apache,Organization,https://github.com/apache/shardingsphere,"Empowering Data Intelligence with Distributed SQL for Sharding, Scalability, and Security Across All Databases.",False,2016-01-18T12:49:26Z,2025-10-29T10:49:22Z,2025-10-29T10:49:16Z,,676638,20514,20514,Java,6856,567,master,"bigdata,data-encryption,data-pipeline,database,database-cluster,database-gateway,database-middleware,distributed-database,distributed-sql-database,distributed-transaction,encrypt,mysql,postgresql,read-write-splitting,shard,sql",public,apache-2.0
144705602,DoKit,didi/DoKit,False,didi,Organization,https://github.com/didi/DoKit,一款面向泛前端产品研发全生命周期的效率平台。,False,2018-08-14T10:32:07Z,2025-10-29T08:02:55Z,2025-08-12T11:43:04Z,,58616,20397,20397,Java,3189,273,master,"android,ios,miniapp,mockgps,monitoring,performance,tools",public,apache-2.0
311241324,Ehviewer_CN_SXJ,xiaojieonly/Ehviewer_CN_SXJ,False,xiaojieonly,User,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,ehviewer，用爱发电，快乐前行,False,2020-11-09T06:14:31Z,2025-10-29T14:32:56Z,2025-10-19T06:27:40Z,,13672,20389,20389,Java,544,345,BiLi_PC_Gamer,"android,apk,c,cartoon,chinese,comics,e-hentai,ehviewer,exhentai,hentai,hentai-downloader,hentai-viwer,html5,java,screenshot",public,other
75277003,thingsboard,thingsboard/thingsboard,False,thingsboard,Organization,https://github.com/thingsboard/thingsboard,"Open-source IoT Platform - Device management, data collection, processing and visualization.",False,2016-12-01T09:33:30Z,2025-10-29T13:32:20Z,2025-10-29T14:29:12Z,https://thingsboard.io,310981,20305,20305,Java,5890,196,master,"cloud,coap,dashboard,iot,iot-analytics,iot-platform,iot-solutions,java,kafka,lwm2m,microservices,middleware,mqtt,netty,platform,snmp,thingsboard,visualization,websockets,widgets",public,apache-2.0
8205602,mybatis-3,mybatis/mybatis-3,False,mybatis,Organization,https://github.com/mybatis/mybatis-3,MyBatis SQL mapper framework for Java,False,2013-02-14T19:03:32Z,2025-10-29T09:20:13Z,2025-10-28T01:39:16Z,http://mybatis.github.io/mybatis-3/,158347,20264,20264,Java,12956,207,master,"java,mybatis,sql",public,apache-2.0
23095954,RxAndroid,ReactiveX/RxAndroid,False,ReactiveX,Organization,https://github.com/ReactiveX/RxAndroid,RxJava bindings for Android,False,2014-08-19T03:46:38Z,2025-10-28T20:35:26Z,2025-10-02T11:23:59Z,,1054,20171,20171,Java,2950,1,3.x,,public,apache-2.0
126365965,litemall,linlinjava/litemall,False,linlinjava,User,https://github.com/linlinjava/litemall,又一个小商城。litemall = Spring Boot后端 + Vue管理员前端 + 微信小程序用户前端 + Vue用户移动端,False,2018-03-22T16:42:30Z,2025-10-29T13:51:03Z,2025-10-05T15:18:32Z,,24604,19998,19998,Java,7341,44,master,"litemall,mall,spring-boot,vue,wechat,wechat-mini-program",public,mit
148496687,SpringBoot-Labs,yudaocode/SpringBoot-Labs,False,yudaocode,Organization,https://github.com/yudaocode/SpringBoot-Labs,一个涵盖六个专栏：Spring Boot 2.X、Spring Cloud、Spring Cloud Alibaba、Dubbo、分布式消息队列、分布式事务的仓库。希望胖友小手一抖，右上角来个 Star，感恩 1024,False,2018-09-12T14:51:46Z,2025-10-29T09:26:08Z,2024-04-28T06:20:25Z,,1813,19932,19932,Java,6164,46,master,"activemq,dubbo,kafka,rabbitmq,rocketmq,spring-boot,spring-cloud,spring-cloud-alibaba",public,
2489216,intellij-community,JetBrains/intellij-community,False,JetBrains,Organization,https://github.com/JetBrains/intellij-community,IntelliJ IDEA & IntelliJ Platform,False,2011-09-30T13:33:05Z,2025-10-29T14:41:08Z,2025-10-29T13:49:06Z,https://jetbrains.com/idea,5482435,19055,19055,Java,5580,154,master,"code-editor,ide,intellij,intellij-community,intellij-platform",public,apache-2.0
719980575,awesome-low-level-design,ashishps1/awesome-low-level-design,False,ashishps1,User,https://github.com/ashishps1/awesome-low-level-design,Learn Low Level Design (LLD) and prepare for interviews using free resources.,False,2023-11-17T10:15:12Z,2025-10-29T15:18:40Z,2025-10-25T14:41:17Z,https://blog.algomaster.io,15682,19046,19046,Java,4708,43,main,"awesome,design-patterns,interview,interview-practice,interview-questions,lld,low-level-design,machine-coding,object-oriented-programming,oops,solid-principles,uml",public,gpl-3.0
7010724,cat,dianping/cat,False,dianping,Organization,https://github.com/dianping/cat,"CAT 作为服务端项目基础组件，提供了 Java, C/C++, Node.js, Python, Go 等多语言客户端，已经在美团点评的基础架构中间件框架（MVC框架，RPC框架，数据库框架，缓存框架等，消息队列，配置系统等）深度集成，为美团点评各业务线提供系统丰富的性能指标、健康状况、实时告警等。",False,2012-12-05T02:31:48Z,2025-10-29T13:28:16Z,2025-01-04T10:23:47Z,,114117,18951,18951,Java,5440,213,master,"apm,distributed,java,metrics,monitoring,realtime,tracing",public,apache-2.0
5084750,PhotoView,Baseflow/PhotoView,False,Baseflow,Organization,https://github.com/Baseflow/PhotoView,"Implementation of ImageView for Android that supports zooming, by various touch gestures.",False,2012-07-17T16:39:00Z,2025-10-29T05:58:06Z,2022-03-25T09:53:49Z,https://baseflow.com,16896,18879,18879,Java,3927,223,master,,public,apache-2.0
501687,antlr4,antlr/antlr4,False,antlr,Organization,https://github.com/antlr/antlr4,"ANTLR (ANother Tool for Language Recognition) is a powerful parser generator for reading, processing, executing, or translating structured text or binary files.",False,2010-02-04T01:36:28Z,2025-10-29T09:15:36Z,2025-10-29T09:15:24Z,http://antlr.org,70624,18456,18456,Java,3408,1042,dev,"antlr,antlr4,cpp,csharp,dart,golang,grammar,java,javascript,language-recognition,parse,parser-generator,parsing,php,python,swift",public,bsd-3-clause
85371262,Algorithms,williamfiset/Algorithms,False,williamfiset,User,https://github.com/williamfiset/Algorithms,A collection of algorithms and data structures,False,2017-03-18T02:50:46Z,2025-10-29T14:16:13Z,2024-12-30T10:03:15Z,,1274506,18300,18300,Java,4507,117,master,"adjacency,adjacency-matrix,algorithm,algorithms,dijkstra,dynamic-programming,edmonds-karp-algorithm,geometry,graph-theory,linear-algebra,mathematics,matrix-multiplication,maxflow,nlog,search-algorithm,search-algorithms,sorting-algorithms,strings,traveling-salesman,tree-algorithms",public,mit
45363955,ip2region,lionsoul2014/ip2region,False,lionsoul2014,User,https://github.com/lionsoul2014/ip2region,"Ip2region is an offline IP address manager framework and locator with both IPv4 and IPv6 supported, supporting billions of data segments, ten microsecond searching performance, xdb search client for many programming languages",False,2015-11-02T00:43:13Z,2025-10-29T08:17:06Z,2025-10-29T14:59:31Z,https://ip2region.net,112329,18299,18299,Java,2927,5,master,"ip-address,ip-address-database,ip-address-location,ip-location,ip-lookup,ipv4-address,ipv4-lookup,ipv4-support,ipv6-address,ipv6-lookup,ipv6-support,xdb-engine,xdb-ipv4,xdb-ipv6",public,apache-2.0
237940592,Sa-Token,dromara/Sa-Token,False,dromara,Organization,https://github.com/dromara/Sa-Token,一个轻量级 Java 权限认证框架，让鉴权变得简单、优雅！—— 登录认证、权限认证、分布式Session会话、微服务网关鉴权、单点登录、OAuth2.0,False,2020-02-03T10:34:29Z,2025-10-29T07:09:02Z,2025-10-23T10:41:53Z,https://sa-token.cc,8788,18282,18282,Java,2836,130,dev,"aouth2,authorization,java,springcloud,sso,token",public,apache-2.0
74359442,APIJSON,Tencent/APIJSON,False,Tencent,Organization,https://github.com/Tencent/APIJSON,"🏆 实时 零代码、全功能、强安全 ORM 库 🚀 后端接口和文档零代码，前端(客户端) 定制返回 JSON 的数据和结构 🏆 Real-Time coding-free, powerful and secure ORM 🚀  providing APIs and Docs without coding by Backend, and the returned JSON of API can be customized by Frontend(Client) users",False,2016-11-21T12:03:29Z,2025-10-29T14:18:41Z,2025-10-27T03:12:35Z,http://apijson.cn,73407,18253,18253,Java,2261,237,master,"baas,clickhouse,crud,databricks,elasticsearch,hadoop,hive,influxdb,low-code,lowcode,milvus,nocode,oracle,postgresql,postgresql-database,serverless,snowflake,sqlserver,tdengine,tidb",public,other
5901900,disruptor,LMAX-Exchange/disruptor,False,LMAX-Exchange,Organization,https://github.com/LMAX-Exchange/disruptor,High Performance Inter-Thread Messaging Library,False,2012-09-21T13:42:24Z,2025-10-29T08:56:27Z,2025-04-02T13:03:33Z,http://lmax-exchange.github.io/disruptor/,10129,18063,18063,Java,3957,11,master,"concurrency,disruptor,java",public,apache-2.0
184611677,yudao-cloud,YunaiV/yudao-cloud,False,YunaiV,User,https://github.com/YunaiV/yudao-cloud,ruoyi-vue-pro 全新 Cloud 版本，优化重构所有功能。基于 Spring Cloud Alibaba + MyBatis Plus + Vue & Element 实现的后台管理系统 + 用户小程序，支持 RBAC 动态权限、多租户、数据权限、工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,False,2019-05-02T16:06:49Z,2025-10-29T14:34:34Z,2025-10-22T19:40:51Z,https://cloud.iocoder.cn,45639,18025,18025,Java,4526,10,master,"dubbo,elasticsearch,mall,mysql,nacos,redis,rocketmq,seata,sharding-sphere,skywalking,spring-cloud,spring-cloud-alibaba,springboot,springcloud,xxl-job,zookeeper",public,mit
87624870,SpringCloudLearning,forezp/SpringCloudLearning,False,forezp,User,https://github.com/forezp/SpringCloudLearning,《史上最简单的Spring Cloud教程源码》,False,2017-04-08T10:06:56Z,2025-10-23T11:56:04Z,2021-04-12T09:53:47Z,,582,17980,17980,Java,8021,50,master,"consul,eureka,feign,finchley,gateway,hystrix,hystrix-dashboard,hystrix-turbine,ribbon,sleuth,spring,spring-boot,spring-cloud,springbootadmin,zuul",public,
67481986,tinker,Tencent/tinker,False,Tencent,Organization,https://github.com/Tencent/tinker,"Tinker is a hot-fix solution library for Android, it supports dex, library and resources update without reinstall apk.",False,2016-09-06T06:57:52Z,2025-10-29T04:16:42Z,2025-10-13T16:08:26Z,,7068,17681,17681,Java,3362,550,dev,"android,dynamic,hotfix,wechat",public,other
4576305,zipkin,openzipkin/zipkin,False,openzipkin,Organization,https://github.com/openzipkin/zipkin,Zipkin is a distributed tracing system,False,2012-06-06T18:26:16Z,2025-10-29T11:41:11Z,2025-08-15T10:47:47Z,https://zipkin.io/,77306,17330,17330,Java,3105,171,master,"distributed-tracing,observability,openzipkin,tracing,zipkin",public,apache-2.0
