repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
eugenp/tutorials,2771771152,18772,closed,BAEL-9431: modulith cqrs imporvement,etrandafir93,2025-08-25T13:04:15Z,2025-09-05T17:19:00Z,2025-09-05T17:19:00Z,2025-09-05T17:19:00Z,,,
eugenp/tutorials,2755893305,18761,closed,BAEL-5956: micrometer tags,etrandafir93,2025-08-19T09:58:36Z,2025-09-05T17:10:23Z,2025-09-05T17:10:23Z,2025-09-05T17:10:23Z,,,
eugenp/tutorials,2801175424,18792,closed,BAEL-8375: Move selenium-json-demo to a selenium module,mauricemaina,2025-09-05T00:36:44Z,2025-09-05T03:04:20Z,2025-09-05T03:04:20Z,2025-09-05T03:04:20Z,,,
eugenp/tutorials,2786995138,18777,closed,BAEL-6525: removing app.yml duplicate config,sgrverma23,2025-08-30T18:31:49Z,2025-09-04T14:07:55Z,2025-09-04T14:07:55Z,2025-09-04T14:07:55Z,,,
eugenp/tutorials,2770113086,18771,closed,BAEL-6084: Stream Multipart Data Sequentialy in Spring,achraftt,2025-08-24T20:19:46Z,2025-09-04T04:29:19Z,2025-09-04T04:29:19Z,2025-09-04T04:29:19Z,,,
eugenp/tutorials,2793474677,18785,closed,BAEL-9300: Simple examples with tests,eukovko,2025-09-02T17:34:03Z,2025-09-04T03:42:25Z,2025-09-04T03:42:25Z,2025-09-04T03:42:25Z,,,
eugenp/tutorials,2796393823,18789,closed, BAEL-9413,umara-123,2025-09-03T15:42:33Z,2025-09-04T03:07:50Z,2025-09-04T03:07:50Z,2025-09-04T03:07:50Z,,,
eugenp/tutorials,2796355027,18788,closed,BAEL-9413,umara-123,2025-09-03T15:27:28Z,2025-09-03T15:33:46Z,2025-09-03T15:33:46Z,,,,
eugenp/tutorials,2796075254,18787,closed,BAEL-9413 Read String Builder Line by Line in Java,umara-123,2025-09-03T13:59:08Z,2025-09-03T15:09:38Z,2025-09-03T15:09:38Z,,,,
eugenp/tutorials,2795110431,18786,closed,BAEL-8375: How to get JSON response with Selenium,mauricemaina,2025-09-03T08:41:04Z,2025-09-03T09:04:55Z,2025-09-03T09:04:55Z,2025-09-03T09:04:55Z,,,
eugenp/tutorials,2793267838,18784,closed,BAEL-9300: Added simple examples with tests,eukovko,2025-09-02T16:15:56Z,2025-09-02T16:26:20Z,2025-09-02T16:26:20Z,,,,
eugenp/tutorials,2790062007,18780,closed,codebase/spring-ai-mcp [BAEL-9372] [Improvement],hardikSinghBehl,2025-09-01T14:41:57Z,2025-09-02T16:24:34Z,2025-09-02T16:12:39Z,2025-09-02T16:12:38Z,,,
eugenp/tutorials,2750443857,18754,closed,BAEL-9141 Quarkus Infinispan Embedded extension,vshanbha,2025-08-16T12:39:03Z,2025-09-02T04:10:36Z,2025-09-02T04:10:36Z,2025-09-02T04:10:36Z,,,
eugenp/tutorials,2748048564,18748,closed,Bael 9411,wynnteo,2025-08-15T05:25:30Z,2025-09-02T02:04:30Z,2025-08-22T01:38:05Z,2025-08-22T01:38:05Z,,,
eugenp/tutorials,2758140298,18762,closed,Bael 9422,wynnteo,2025-08-20T01:27:48Z,2025-09-02T02:04:29Z,2025-08-26T01:21:09Z,2025-08-26T01:21:09Z,,,
eugenp/tutorials,2751797203,18758,closed,Bael 9410,wynnteo,2025-08-18T02:45:34Z,2025-09-02T02:04:29Z,2025-08-30T01:02:03Z,2025-08-30T01:02:03Z,,,
eugenp/tutorials,2789459020,18779,closed,ARTICLE-BAEL-9413 Read String Builder Line by Line in Java,umara-123,2025-09-01T11:14:46Z,2025-09-01T13:44:16Z,2025-09-01T13:44:16Z,2025-09-01T13:44:15Z,,,
eugenp/tutorials,2766565013,18769,closed,BAEL-9120: Introduction to RDF and Apache Jena,sazzer,2025-08-22T14:52:41Z,2025-09-01T05:32:50Z,2025-09-01T05:32:50Z,2025-09-01T05:32:50Z,,,
eugenp/tutorials,2676259591,18689,closed,BAEL-9294: Programmatic Bean Registration Mechanism with BeanRegistrar in Spring,ueberfuhr,2025-07-18T06:51:00Z,2025-09-01T04:25:49Z,2025-08-24T03:45:21Z,2025-08-24T03:45:21Z,,,
eugenp/tutorials,2501665801,18531,closed,BAEL-9088: Add sample for Kogito integration in Quarkus for Drools rules,ueberfuhr,2025-05-06T13:39:51Z,2025-09-01T04:25:39Z,2025-05-16T01:47:27Z,2025-05-16T01:47:27Z,,,
eugenp/tutorials,2477953433,18504,closed,BAEL-8372: Add missing code samples,ueberfuhr,2025-04-24T04:26:17Z,2025-09-01T04:25:37Z,2025-04-29T22:16:10Z,2025-04-29T22:16:10Z,,,
eugenp/tutorials,1779191864,16172,closed,BAEL-7570: Testing Quarkus with Citrus,ueberfuhr,2024-03-19T07:03:04Z,2025-09-01T04:25:35Z,2024-07-08T15:41:16Z,2024-07-08T15:41:16Z,,,
eugenp/tutorials,2503286658,18532,closed,BAEL-8372: Fix test.,ueberfuhr,2025-05-07T05:26:05Z,2025-09-01T04:25:23Z,2025-05-08T01:00:50Z,2025-05-08T01:00:50Z,,,
eugenp/tutorials,2732467107,18742,closed,BAEL-9162 - Simple Rule Engine,brokenhardisk,2025-08-09T08:17:19Z,2025-08-31T19:08:08Z,2025-08-31T19:08:08Z,2025-08-31T19:08:08Z,,,
eugenp/tutorials,2707433488,18721,closed,Bael 7919,oscarramadhan,2025-07-30T14:40:33Z,2025-08-31T18:39:37Z,2025-08-31T18:39:37Z,2025-08-31T18:39:37Z,,,
eugenp/tutorials,2763769343,18766,closed,BAEL-9425 Storing X and Y Coordinates in Java,Deepak-Vohra,2025-08-21T17:28:42Z,2025-08-31T07:16:05Z,2025-08-31T07:16:05Z,2025-08-31T07:16:05Z,,,
eugenp/tutorials,2680004341,18698,closed,BAEL-5763: Fix the HibernateException: Illegal attempt to associate a collection with two open sessions,azhwani,2025-07-20T16:02:53Z,2025-08-31T05:54:12Z,2025-08-31T05:54:12Z,2025-08-31T05:54:12Z,,,
eugenp/tutorials,2753404313,18760,closed,codebase/spring-ai-introduction [BAEL-9418] [Improvement],hardikSinghBehl,2025-08-18T13:51:56Z,2025-08-30T02:31:28Z,2025-08-29T23:17:51Z,2025-08-29T23:17:51Z,,,
