repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
kdn251/interviews,113306710,28,closed,Update ThreeStacks - isEmpty function,rahulmaddineni,2017-03-29T22:13:58Z,2017-03-29T22:19:41Z,2017-03-29T22:19:41Z,2017-03-29T22:19:41Z,,,
kdn251/interviews,111168501,22,closed,Add new online judges and a few books about algorithms and data structures,fatosmorina,2017-03-16T21:23:54Z,2017-03-23T19:28:40Z,2017-03-23T19:28:40Z,2017-03-23T19:28:40Z,,,
kdn251/interviews,110783752,19,closed,Add New Online Judges,xu6148152,2017-03-15T07:20:13Z,2017-03-23T14:22:17Z,2017-03-23T14:22:17Z,,,,
kdn251/interviews,112228175,27,closed,"Remove redundant ""tree based structure data structure""",akohout,2017-03-23T12:39:10Z,2017-03-23T14:05:02Z,2017-03-23T14:05:02Z,,,,
kdn251/interviews,111493024,25,closed,Add new Online Judges,fatosmorina,2017-03-20T05:59:16Z,2017-03-20T06:03:17Z,2017-03-20T06:03:09Z,,,,
kdn251/interviews,111457563,24,closed,Fix a typo,prayagverma,2017-03-19T16:52:58Z,2017-03-19T17:28:23Z,2017-03-19T17:28:23Z,2017-03-19T17:28:23Z,,,
kdn251/interviews,110985341,21,closed,syncing upstream repository,linhe0x0,2017-03-16T03:11:13Z,2017-03-18T05:14:44Z,2017-03-18T05:14:44Z,2017-03-18T05:14:44Z,,,
kdn251/interviews,111396153,23,closed,got rid of len,travis85904,2017-03-18T04:14:09Z,2017-03-18T05:14:22Z,2017-03-18T05:14:22Z,,,,
kdn251/interviews,110439173,14,closed,More Permutation examples in Java ,chrisjim316,2017-03-13T16:09:05Z,2017-03-17T12:13:40Z,2017-03-17T12:13:40Z,,,,
kdn251/interviews,110761646,18,closed,Simplified Chinese version.,linhe0x0,2017-03-15T03:18:34Z,2017-03-15T23:44:47Z,2017-03-15T23:44:46Z,2017-03-15T23:44:46Z,,,
