repo_full_name,id,number,title,state,comments,created_at,updated_at,closed_at,user_login,labels
airbnb/lottie-android,2836921134,2608,"Non-proportional scale transform doesn't affect stroke shape, only underlying path",open,0,2025-02-07T00:19:06Z,2025-02-07T00:19:29Z,,sammularczyk,Rendering bug
airbnb/lottie-android,2792423969,2607,View.setAlpha causes unexpected rendering,closed,1,2025-01-16T11:10:48Z,2025-03-03T00:52:51Z,2025-03-03T00:52:50Z,jbr-sleepwave,Rendering bug
airbnb/lottie-android,2791337748,2606,22.44.bc.bet,closed,0,2025-01-16T00:30:40Z,2025-01-16T07:42:06Z,2025-01-16T07:42:06Z,manXonTanxxx77,New feature
airbnb/lottie-android,2754657882,2605,MSI,closed,0,2024-12-22T13:22:25Z,2024-12-22T19:17:29Z,2024-12-22T19:17:29Z,Jpink1962,"Needs more info,New feature,Incorrect Template Usage"
airbnb/lottie-android,2749402312,2604,Gaussian blur not rendered correctly,open,1,2024-12-19T06:40:58Z,2024-12-19T17:04:03Z,,chenleicheng01,Rendering bug
airbnb/lottie-android,2744011357,2603,The line height will affect the text position when text document has wrap position property enabled,open,3,2024-12-17T06:03:19Z,2025-01-22T02:20:09Z,,bubble2025,Rendering bug
airbnb/lottie-android,2743674200,2602,Order of layers + clipping changed between v6.0 and v6.6.1,closed,1,2024-12-17T00:30:28Z,2025-03-03T00:23:15Z,2025-03-03T00:23:15Z,metalhead8816,Rendering bug
airbnb/lottie-android,2741751920,2601,Crash at ImageLayer.getBounds when ImageLayer.getBitmap() is null in version 6.6.1,closed,2,2024-12-16T08:55:47Z,2025-03-04T01:34:59Z,2025-03-04T01:34:59Z,bubble2025,Rendering bug
airbnb/lottie-android,2737075588,2595,Unable to Render .lottie Files Due to Incorrect File Type Parsing from Metro Bundler URLs,closed,1,2024-12-12T23:37:44Z,2024-12-15T01:18:47Z,2024-12-15T01:18:47Z,aminerol,Rendering bug
airbnb/lottie-android,2735060922,2594,Not working in MI A3,closed,0,2024-12-12T07:15:31Z,2024-12-13T23:04:06Z,2024-12-13T23:04:06Z,MohanOnsurity,"Needs more info,Rendering bug,Incorrect Template Usage"
airbnb/lottie-android,2733745136,2593,Rendering (clipping) issue in 6.5.0+,closed,8,2024-12-11T18:57:34Z,2025-09-16T22:38:50Z,2025-09-16T21:01:38Z,kaidotarmahcl,"Needs more info,Rendering bug"
airbnb/lottie-android,2726403124,2592,"The Unicode text (such as emojis or special font text) cannot be center-aligned, even when the text justification property is set.",closed,2,2024-12-09T08:54:48Z,2024-12-17T17:40:14Z,2024-12-15T03:07:09Z,bubble2025,"Rendering bug,Text"
airbnb/lottie-android,2722801141,2590,Color filter issue,closed,2,2024-12-06T11:30:43Z,2024-12-15T22:24:03Z,2024-12-15T22:23:50Z,IamRezaMousavi,Non-Rendering Bug
airbnb/lottie-android,2721828106,2589,"Using Lottie version 6.1.0 on Vivo phones running Android 12, the animation does not play.",closed,0,2024-12-06T01:26:34Z,2024-12-06T16:14:45Z,2024-12-06T16:14:45Z,caiyishui,"Rendering bug,Incorrect Template Usage"
airbnb/lottie-android,2713168258,2587,Transparent backgrounds not working on Xiaomi devices in Versions > 6.4.0,closed,7,2024-12-02T19:36:49Z,2025-03-03T00:53:17Z,2025-03-03T00:53:17Z,liviamoliveira,"Needs more info,Rendering bug"
airbnb/lottie-android,2712092636,2586,Use Marker with a duration of 0,closed,1,2024-12-02T14:20:24Z,2024-12-19T08:54:52Z,2024-12-15T20:49:24Z,GuillaumeBourge,Non-Rendering Bug
airbnb/lottie-android,2704260486,2585,The text layer with unicode text did not get right alignment,closed,0,2024-11-29T07:49:35Z,2024-12-10T00:57:22Z,2024-12-10T00:57:22Z,bubble2025,Non-Rendering Bug
airbnb/lottie-android,2679311234,2581,isAtEnd is incorrectly true,closed,11,2024-11-21T12:36:08Z,2025-01-14T14:28:08Z,2024-12-15T21:26:05Z,NinoDLC,Non-Rendering Bug
airbnb/lottie-android,2678760824,2580,.github/ISSUE_TEMPLATE/feature_request.md,closed,0,2024-11-21T09:37:09Z,2024-11-22T17:09:06Z,2024-11-22T17:09:06Z,RichieRich9-art,"New feature,Incorrect Template Usage"
airbnb/lottie-android,2671603421,2579,Lottie animation rendering issue after coming back from juspay sdk page,closed,4,2024-11-19T10:18:12Z,2024-12-15T01:36:07Z,2024-12-15T01:36:07Z,chaithu917,Rendering bug
airbnb/lottie-android,2652040148,2576,Do you have a plan to support KMP?,closed,1,2024-11-12T12:25:41Z,2024-11-12T23:38:38Z,2024-11-12T23:38:38Z,BurningDroid,New feature
airbnb/lottie-android,2648571652,2575,Lottie Animation does not render on android but works fine on ios,closed,4,2024-11-11T08:36:35Z,2024-12-15T05:21:55Z,2024-12-15T05:21:55Z,jojoclt,Rendering bug
airbnb/lottie-android,2644810196,2574,Access to UserMetadata for an animation,closed,1,2024-11-08T18:24:14Z,2024-11-11T20:01:16Z,2024-11-11T20:01:16Z,jlw8ke,New feature
airbnb/lottie-android,2634797602,2572,lottie 5.0.2 crash,closed,2,2024-11-05T08:41:14Z,2025-02-05T07:21:23Z,2024-11-06T17:08:44Z,tianshaokai,Rendering bug
airbnb/lottie-android,2628587451,2570,"This animation performs normally on iOS and web, but abnormally on Android, with the white circle in the center turning gray",closed,0,2024-11-01T08:23:46Z,2024-12-15T05:14:23Z,2024-12-15T05:14:23Z,MirkoWu,Rendering bug
airbnb/lottie-android,2625241942,2569,Tokens,closed,0,2024-10-30T20:16:06Z,2024-10-31T22:14:50Z,2024-10-31T22:14:45Z,southunitedraza,"New feature,Incorrect Template Usage"
airbnb/lottie-android,2620942603,2568,Library update from 6.5.2 to 6.6.0 cause crash,closed,2,2024-10-29T11:21:56Z,2024-12-15T19:57:59Z,2024-12-15T19:57:59Z,sakismts,Non-Rendering Bug
airbnb/lottie-android,2587731556,2563,App Crash Due to Lottie Animation Frame Updates During Video Rendering,closed,1,2024-10-15T06:01:23Z,2024-10-15T16:18:43Z,2024-10-15T16:18:43Z,SujalLathiya,Non-Rendering Bug
airbnb/lottie-android,2587720527,2562,Non-Responding Popup and Lottie Animation Frame Continuity During Video Rendering,closed,0,2024-10-15T05:54:51Z,2024-10-21T05:10:14Z,2024-10-21T04:55:51Z,SujalLathiya,
airbnb/lottie-android,2580823924,2561,Round corners are not rendered correctly on path shape content.,open,4,2024-10-11T08:51:13Z,2024-10-29T17:49:01Z,,RickAi,Rendering bug
