repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,4516831,v2.0.0,2.0.0,False,False,2016-10-29T10:42:54Z,2016-10-29T10:57:55Z
ReactiveX/RxJava,4448504,v2.0.0-RC5,2.0.0-RC5,False,False,2016-10-21T07:01:16Z,2016-10-21T07:20:58Z
ReactiveX/RxJava,4330491,v2.0.0-RC4,2.0.0-RC4,False,False,2016-10-07T07:31:10Z,2016-10-07T07:31:16Z
ReactiveX/RxJava,4306792,v1.2.1,1.2.1,False,False,2016-10-05T07:12:04Z,2016-10-05T07:56:54Z
ReactiveX/RxJava,4211234,v2.0.0-RC3,2.0.0-RC3,False,False,2016-09-23T07:15:47Z,2016-09-23T07:31:12Z
ReactiveX/RxJava,4159052,v1.2.0,1.2.0,False,False,2016-09-17T13:16:21Z,2016-09-17T13:24:53Z
ReactiveX/RxJava,4054276,2.0.0-RC2,2.0.0-RC2,False,False,2016-09-05T14:31:56Z,2016-09-05T16:23:40Z
ReactiveX/RxJava,4052540,v1.1.10,1.1.10,False,False,2016-09-05T12:21:12Z,2016-09-05T12:34:10Z
ReactiveX/RxJava,3969613,v2.0.0-RC1,2.0.0-RC1,False,False,2016-08-25T07:13:26Z,2016-08-25T07:26:39Z
ReactiveX/RxJava,3872517,v1.1.9,1.1.9,False,False,2016-08-12T07:13:01Z,2016-08-12T07:15:11Z
ReactiveX/RxJava,3723991,v1.1.8,1.1.8,False,False,2016-07-23T07:21:27Z,2016-07-23T07:23:27Z
ReactiveX/RxJava,3623259,v1.1.7,1.1.7,False,False,2016-07-10T06:54:23Z,2016-07-10T07:01:51Z
ReactiveX/RxJava,3454694,v1.1.6,1.1.6,False,False,2016-06-15T23:43:37Z,2016-06-15T23:44:52Z
ReactiveX/RxJava,3167656,v1.1.5,1.1.5,False,False,2016-05-05T20:04:52Z,2016-05-05T20:06:16Z
